,TV_show,review_title,review_content,review_helpful,review_rating,review_date
10,My Name Is Earl, Wonderful show,"I began watching this show mostly for Jason Lee, who is a very talented and funny actor. I really thought that the plot would would only allow for maybe 20 episodes before the premise became used up. It is now on the third season and seems to be keeping strong. For the most part, the show sticks with its main premise. It is nice to see a comedy that doesn't all take place within 4 rooms like many shows on the air today. I think the constant introduction of new and clever characters really keeps it interesting. These are brought in order for there problems to be solve so that Earl can cross them off his list and move on to helping the next guy. It is unclear if the plot was originally thought up to allow a new character almost every episode, but it is really to its benefit, and the viewers.",10 out of 10 found this helpful.,10.0,16 April 2008
11,My Name Is Earl, Simply Underrated,One of the funniest shows in recent years!! This show is severely underrated! Every episode had me laughing so much. Earl &amp; Randy are the perfect duo. Have rewatched the entire series 2 times now and about to start my 3rd run through. A true &amp; good tv comedy. Definitely worth a watch,9 out of 9 found this helpful.,10.0,1 October 2019
12,My Name Is Earl," A genuinely funny, surprisingly intelligent, and hectically chaotic ride through the streets of Camden County","If somebody were to tell you that My Name is Earl was a show about dim- witted people doing crazy things, well, they wouldn't exactly be wrong. But it isn't the whole truth, either. When you make a show that centres around dim-witted people in a small town doing crazy things to pass the time, the general conclusion people would jump to would be that the show would be cliché and stupid. Who could blame them, that always appears to be the case. But My Name is Earl isn't only not stupid and cliché, it is absolutely brilliant, charming, genuinely hilarious, and loaded with twists and turns worthy of M. Night Shyamalan himself. Nothing is ever what it seems, and just when you think everything turned out peachy, a bigger, much more dastardly problem arises for our fiend-turned-friend.<br/><br/>The premise of My Name is Earl is a show that takes place in the small town of Camden County from the perspective of a petty con artist, Earl J. Hickey, who finds himself in an accident after winning a hundred thousand dollars in a lottery. Waking up in a hospital, he reflects on his life and comes to an epiphany; in a word, Karma. Realizing that his life is terrible due to him being a generally terrible person, Earl plans to turn his life around and writes a list of all the bad things that he's ever done, ranging from little things like bullying some kids in his days in school, to huge, punishable-by-law crimes, and hopes to make up for it along the way.<br/><br/>It's a simple premise, but one that is full of possibilities, and Greg Garcia never ceases to surprise the audience through the course of the series. Mix the chaos that ensues with a never ending stream of colourful, charismatic, and most importantly, likable characters, and you've definitely got something. All the characters in My Name is Earl are hardly forgettable, and each of them have an interesting twist on classic clichés that let them shine with originality despite having a certain deliberate lack thereof. Even the least likable of characters, the ones whom the cast want you to hate, have an incredibly human side to them that you will soon discover as you watch the show that will make them carve a special place in your heart.<br/><br/>It also goes well with the acting, which, while it sadly won't win any Oscars (the acting is purposefully lack-luster), has a certain childish charm that really brings out the character in an almost theatrical light that will connect you with the stage that is Camden County as a theatre production may connect you with the characters of Shakespeare's work at a live performance. Jaime Pressly, for example, shines as an over-the- top, selfish, heartless ""dumb blonde"" that is Joy Turner, but there are more than enough times when with that same childish nature of the casts acting she shows a surprisingly massive level of depth beneath her otherwise paper-thin character, partly due to the sharp writing and character design, partly because of her enthusiasm for the role, and with it, takes the stage every time she makes an appearance in each episode. Each character in the cast is equally ""shallow-deep"" and likable, coating their enthusiastic role playing with a childlike nature that makes this show have you feeling young at heart, even if the humour can be a little... mature at times.<br/><br/>In addition to the unbelievable plot twist with each episode, the writing is sharp, witty, simplistic, straight to the point, and a little playful as well. Despite having an excellent sense of humour, My Name is Earl tends to have a few vulgar jokes in it, as well. But unlike a majority of the jokes in the later episodes of Family Guy and shows alike, no matter how vulgar it gets, it tends to be somehow tasteful, and never feels out of place, save for one or two per season. Even though most of the show seems to be a situational comedy which focuses mostly on events rather than the words being said, when Earl, himself, begins narrating and tries to make sense of the impossible events that occur to the best of his abilities, or when his loyal brother Randy interjects into a conversation with a ridiculous statement, hilarity is guaranteed.<br/><br/>My Name is Earl is, without a doubt, among the funniest and full of heart shows to ever air on TV, anywhere, and you'd truly be missing out by skipping this one. It's truly a shame that where other dime-a-dozen TV shows continue to overstay their welcome, My Name is Earl hardly had the chance to wipe their feet at the door before bidding ""goodbye.""",9 out of 9 found this helpful.,9.0,27 July 2012
13,My Name Is Earl, Looks like this show is going to have a good run!,"""My Name Is Earl"" is one of the funniest new shows of 2005! ""My Name Is Earl"" is about this guy named Earl (Jason Lee) who is a redneck and one day he wins $100,000 off a lottery ticket and then decides to make a list of things that he did wrong from his past with his new realization about how much his life sucks. So I think this show will probably be a hit and go for a few seasons since I'm sure that every episode is going to be where he is checking off his list and making sure that his life gets better. This show premiered on NBC, September 2005.<br/><br/>User Rating: 9/10 <br/><br/>BOTTOM LINE: SOUNDS LIKE THIS SHOW WILL HAVE A GOOD AMOUNT OF EPISODES!",89 out of 118 found this helpful.,,20 September 2005
14,My Name Is Earl, Great comedy!,"This, of all shows, deserves a renewal. I know time has passed, weight's been gained and age has set in, but it can be done. We would forgive what time does and enjoy the story for what it is. It ends on a cliffhanger, but the journey itself is well worth the karmic trip.",7 out of 7 found this helpful.,10.0,9 January 2020
15,My Name Is Earl," The oddest, most unexpected, and flat out best of a once-tired subgenre","""My Name is Earl"" has some unlikely ancestors. It belongs to a genre of television comedy/drama best described as ""Good works shows"". Popular in the eighties, when ""Highway to Heaven"" and ""Quantum Leap"" topped the charts, these shows concerned a normal, everyday guy or gal who, usually at the inspiration of some amorphous Higher Power, travelled from place to place attempting to make things Right. These shows drew their audiences in with their optimism, their conviction and their reminder that, however bad the world may seem, we have it in us all to make it better. Naturally, once the 90s dawned, they withered on the vine.<br/><br/>So now we're in the 2000s. How do you draw an audience jaded by the horrors around them back to the form? By taking the its conventions and completely subverting them. Instead of your average whitebread middle class straight edge, ala Scott Bacula or Patrick Duffy, you have Earl, a scuzzy, scummy lowlife with the kind of handlebar mustache that always makes one think of dead wives in the cellar. One day, realising that his life sucks, he decides to go on a quest to right all the wrongs he committed in his life. This is, as you might imagine, a fairly daunting prospect. Instead of God or some other vaguely Judeo-Christian concept, you have what Earl calls ""karma"", though it has little to do with karma as Hindus or Buddhists would understand it. It's more like the stalking Death in ""Final Destination"", only armed with a custard pie and a hand-buzzer instead of a chainsaw. If Earl does something good, he, and usually hordes of other people through a complex Rube-Goldberg unravelling of events, is rewarded. If he does bad, karma ensures Earl has a suitably slapstick comeuppance. Initially it seems to only idly look in his direction. But once Earl takes up his quest, the gloves come off. He is, as he puts it, ""karma's bitch."" At one point, having decided to neglect his duties in favour of romance, he finds himself at karma's mercy, crashing through a seemingly endless series of pratfalls before falling victim to a swarm of bees.<br/><br/>What makes this show work is that, while it never loses its moral compass, it isn't preachy or condescending. The characters inhabit the world we know, not some idealised, processed version of it. Not everyone, even white knight Earl, is necessarily likable. Earl doesn't get all virtuous about his job; he does it because he thinks it's the right thing to do, even if it means helping his repugnant ""family""- his loathsome ex-wife Joy (brilliantly played by Jaime Pressely), her layabout boyfriend and their two kids. Even Randy, Earl's endearingly dim brother, who acts as the Laurel to Earl's Hardy, (""I'm gonna ask the judge to smash this walnut with his judge hammer. I bet it explodes like a death star"") is given to moments of selfishness.<br/><br/>The scripts are wonderfully creative and have a knack for undermining expectations. In one instance, decides to apologise to the mustachioed girl he made fun of in junior high who he hasn't seen in years. When she opens her front door, cliché demands she be heart-stoppingly beautiful. Instead she has a full beard. ""I tried waxing,"" she says. That's what works. The characters are human. This show doesn't give us people to look up to; it gives us people we could actually be.",10 out of 11 found this helpful.,9.0,29 June 2007
16,My Name Is Earl, Awesome show,"I watched the pilot episode of MNIE when it debuted and was hooked on the show ever since it. I was already a big Jason Lee fan since we was in movies like Mallrats and Chasing Amy.<br/><br/>Earl and his dimwitted brother Randy are con men/thieves until Earl wins $100,000 in the lottery but then instantly gets hit by a car and loses the ticket. Earl seeing Carson Daly on TV talking about karma and saying that good things happen to good people. So Earl determines to turn his life around. He makes a list of every bad thing he's ever done.<br/><br/>Other characters in the show are Joy who is Earl's ex-wife, crabman aka Darnell who works at the Crabshack and ends up marrying Joy and Catalina who's the housekeeper at the hotel that Earl and Randy live in and also a dancer at Club Chubby.",6 out of 6 found this helpful.,10.0,5 February 2012
17,My Name Is Earl," Quirky, different, and excellent","At a passing glance, My Name Is Earl would look like a show about a group of criminal rednecks. But there is far more to it than that.<br/><br/>Earl Hickey is nothing short of a thug, who steals for himself and his brother, Randy. When he gets a lottery ticket from a petrol station, he wins $100000, but is promptly hit by a car. During his stay in hospital, he sees a television interview, where the guest talks about karma. Earl then writes a list of everything bad he's done, and sets out to make it all right.<br/><br/>My Name Is Earl, at a pass, would seem to be a low brow comedy, but it is far deeper than that. Earl's simplistic view of the world, which is slightly stereotypically redneck, is a clever way to look at social and political issues. All the characters are brilliantly written, and aptly played, each bringing their own to the story. The series does not drag on, despite its simple premise, through numerous plot twists, and obstacles in Earl's path to karmic realignment.<br/><br/>One of the best sitcoms of recent years.<br/><br/>8/10.",6 out of 6 found this helpful.,10.0,16 December 2010
18,My Name Is Earl," Wonderful show, such a shame it was cancelled","When My Name is Earl first aired, it very quickly became one of my favourites. For a long time, it was to me one of the better and funnier shows airing on television, and I was really disappointed when it was cancelled. Jason Lee for starters is perfect as Earl, he is very funny and endearing all at once. All the other actors are engaging and have their chance to shine, but Lee was always the one to watch. My Name is Earl also had crisp production values, likable characters, interesting story lines and hilarious jokes and writing.<br/><br/>In conclusion, a wonderful show and for a long time was one of my favourites. That it was cancelled is a pity. 10/10 Bethany Cox",9 out of 10 found this helpful.,10.0,19 July 2011
19,My Name Is Earl, Boo Networks!,"I'd give this hilarious and original show a 10 if it wasn't for stupid ol' NBC canceling it on a cliffhanger. Now we'll never know who Earl Jr's real dad is! I will admit that the show got more and more gross every season(like in the episode ""Nature's Game Show"", Randy devours undelivered human organs), but that's no reason to cancel such a great show. I guess they canceled it because the ratings were terrible. Typically, people have no taste in television; they'd rather watch all the reality TV crap. In my opinion almost all of the really good shows are canceled before their time, but, then again, if I think it's really good, I don't think it should ever end. I know I sound like a complete nerd whining about frivolous crap such as TV shows, but I really hate it when shows are canceled on cliffhangers.",5 out of 5 found this helpful.,9.0,11 October 2009
20,My Name Is Earl, Trailer trash at its best,"And yes, My Name is Earl is literally about trailer trash, and hilariously so.<br/><br/>Even though Earl is reformed from his earlier days where nothing crooked or immoral was out of bounds, the same is not true for some of his friends. And of course since each show has Earl attempting to right a past wrong, we get to see just how depraved Earl was for most of his life.<br/><br/>The writers' creativity stretches far, for they have now produced a LOT of shows with fresh ideas and situations both funny and completely out of left field. How they come up with things like ""fish wings"" I'll never guess, and I'm not bad at coming up with funny stuff myself.<br/><br/>Is a lot of Earl ""low-brow"". Oh yes. Let you hair down and just laugh, for the laughs are there all show long, every show.",5 out of 5 found this helpful.,9.0,8 June 2009
21,My Name Is Earl, Legitimately One Of The FUNNIEST Comedies Of It's Time,"My Name Is Earl has a very particular type of humor to it. I grew up watching this show, and thought it was fantastic then, and I still certainly love it now. The story is pretty great, and most episodes are incredibly memorable and quotable. The humor in these episodes of characters being unintentionally stupid is some of the greatest comedic moments I remember from it's time, and they are still hilarious to this day. There are some episodes and plotlines that drag a bit too much further into the show, but they never get unbearable or obnoxious. The cast is lovable, the acting is great, and it's a show that generally makes you feel good after/while watching it. The reason I give it a 9/10 is because of those few slow episodes and the fact that the show ended on a cliffhanger, thanks to the network axing it before it could have a proper sendoff. Even with this cancellation in mind, I strongly urge anybody and everybody to at least give this show a chance.",4 out of 4 found this helpful.,9.0,25 June 2019
22,My Name Is Earl, CBS pick this show up and replace two and a half men,I religiously watched two and a half men but it has gotten too raunchy for my kids. We love my name is earl. With FOX playing reruns I think that it has created more fans. It maybe smart to pick this one up. From the reviews I really think it could be successful. Give it a try. Please bring it back. Please. If not the need to come up with something because Abc has got some really great shows. It doesn't hurt to try. That network canceled it they maybe willing to sell the rights to it. Like some said the only problem I have with show is it was canceled too soon. My whole family loves it. Please try to bring it back to life. Adding it to the Monday night line up would only help ratings. Again it is down right funny yet family appropriate with the exception of a few episodes.,6 out of 7 found this helpful.,10.0,7 May 2011
23,My Name Is Earl, Probably the Most Feel Good Sitcom Ever.,"This is a show that doesn't just make you laugh... it makes you happy. Seeing Earl do good deeds and change people's lives is fantastic. Seeing the relationship Earl has with his brother is very touching as well. I'm a true sucker for a redemption tale. And this is most likely my favourite ever.<br/><br/>The basic plot is pretty simple, yet very effective. Earl, a pretty rotten guy who doesn't do much good gets hit by a car after winning $100 000 in the lottery. While in hospital his wife leaves him for another man. Afterwards he switches on the TV and sees an episode of Last Call with Carson Daly, where they are talking about Karma. Earl then decides that he has bad luck because he's a bad person, so in theory all he has to do is be a good person, and he will have good luck. So he writes out a list of all the bad stuff he has done to people, and one by one sets out to make things right. I think it is a great premise, but as I said before, I'm a sucker for this kind of thing.<br/><br/>Now onto the main characters. Every character has been casted perfectly, and every cast member gives their character soul. Casting Jason Lee and Ethan Suplee as Earl and Randy Hickey respectively was a stroke of genius. They work really great together. Jaime Pressley is hilarious at the white trash girl, Joy, and Eddie Steeples plays her new husband Darnell/Crabman really well. Also in the cast is the lovely Nadine Velazquez as Catalina, the cleaning lady at the motel where Earl and Randy stay, who is also the woman Randy loves. All the characters have great chemistry with each other. They are all very good characters who each have their own charms and faults.<br/><br/>This is a great show with lots of heart, and if you don't find yourself smiling.... See a doctor. There is a lot of character growth and you will probably find yourself liking the characters more and more every episode. I know I do.<br/><br/>Now onto the comedy part. It's fantastic. A lot of this owes to the way the characters interact, which is very believable. It also has a lot of great pop culture references, and just plain great comedy. The comedy is a little hard to explain, as most of it is in the delivery of the lines, which is always done well. The show has been made extremely well with characters appearing often instead of just once, as in many TV Shows. This makes Camden County very believable as a small county town.<br/><br/>In closing, this is not your regular comedy, it his held up by a strong and very original story, as well as great characters. I am not saying that other comedies aren't good. I'm just saying that this brings a whole new concept to the table.<br/><br/>10/10",7 out of 9 found this helpful.,8.0,13 May 2008
24,My Name Is Earl," Bad Title, But Very Funny!","I just saw the premiere of My Name is Earl, and the word is good!!! This is very well written, and very funny! Some of the jokes are hilarious, and the whole storyline, while not original, is executed perfectly! Jason Lee, who I love, so this may seemed a little biased, is perfectly cast!!! But Ethan Sulpee steals the show. He is great as Earl's brother. Some people may complain that it's discriminating against certain cultures but that's stupid. The cast is outstanding, the writing is great!!! The overall laugh's were pretty darn good, although I was hoping for more belly laughs. The best parts where Earl's kid was black, and the hooker, but as I said, Ethan Sulpee stole the show for me!!! I think he's hilarious, and it's great to see him and Lee work together, as they did in Kevin Smith's Mallrats. The show could be tweened a bit more, but overall, I am highly pleased. The critic's are right for once, this one's a sure thing!!! The best sitcom I've seen in years!!! I hope this lasts for a while!!! Overall Grade: A-!!!",7 out of 9 found this helpful.,,20 September 2005
25,Oz," Do NOT pass go, do not travel down this ""Yellow Brick Road""...","...if what you want is the usual depiction that passes for prison life in a dramatic format. No SHAWSHANK REDEMPTION here, folks, no benevolent GREEN MILE guards or saintly supernatural inmates. OZ tells it like it is, and baby, it ain't pretty.<br/><br/>Using at times a sense of hyper-realism, (in the narrations of the excellent Harold Perrineau, who serves as the show's conscience and Greek chorus), OZ shows us both the profane and profound aspects of prison life that we good, law-abiding citizens don't like to think about. We have the ""authorities"" to take care of that, don't we?<br/><br/>Exceptional art, no matter what the medium, has the ability to move us, make us think, make us feel both things we embrace and things we reject. The power this show has to polarize viewers into two different camps--love it or hate it--is proof enough that Tom Fontana and Barry Levinson, the forces behind HOMICIDE: LIFE ON THE STREETS, have fashioned something we haven't seen the likes of in a very long time.<br/><br/>I would strongly suggest that anyone who has not yet seen it give it a try, if you have HBO. Then I dare you to tear yourself away from it. It's rare television that makes you sit up, take notice, and actually care about even the minor characters in an ensemble such as this, no matter how heinous their crimes, or how street-and-battle-hardened their exteriors.<br/><br/>Augustus Hill, Simon Adebisi, Tobias Beecher, Vern Schillinger, Chris Keller, Jefferson Keane, Ryan O'Reilly, Kareem Said, Nino Schibetta, Bob Rebadow, Tim McManus, Warden Leo Glynn, Sister Peter-Marie, Father Ray, Officer Diane Wittlesey and all the others will imprint themselves on your memory and stay there, until you can't wait to find out what happens next.<br/><br/>A blend of black humor and outright horror, cutting commentary and the basest brutality, it is one of the very few shows being done now that can reveal the most majestic qualities of the human spirit. The ongoing struggle to resist surrendering to impulses and urges that cause the evil that men do, in the one place you would least expect to find any light--in a sea of human misery and darkness.",239 out of 260 found this helpful.,,2 February 2000
26,Oz, Truly tremendous - my favourite drama,"This is such a powerful show, superbly acted, that frankly I feel it's the best TV drama ever made. I know plenty of Hill Street Blues/NYPD Blue/Prime Suspect (etc) fans would enthusiastically argue this point, but I feel Oz is so well acted, so well realised and so darn entertaining that it's no contest. The characters are very watchable, the stories are gripping, and so much happens in each episode that the viewer has a lot of food for thought once the show is over. I'm currently at the 4th season being in UK, so I don't know the latest developments, but I got a lot of story to look forward to...<br/><br/>The fact it's also very satirical, particularly from Augustus Hill's commentary adds beautifully to the mix.<br/><br/>Nothing short of outstanding.",156 out of 169 found this helpful.,,23 July 2002
27,Oz," More genius from the creators of ""Homicide: Life on the Street""","OK, it's violent and bloody and vicious and cruel. It's also wildly creative, beautifully filmed, brilliantly acted (with very few exceptions) and has a great framing device. The stories are both filled with detail and minutiae, and also have overarching moral tales and ""big picture"" flow. At the end of almost every episode you'll probably find yourself muttering ""This is SUCH a good show!""<br/><br/>Although it is ostensibly the story of a prison and its many prisoners, 'Oz' can be viewed as primarily the story of one man, Tobias Beecher. Beecher has committed vehicular manslaughter while driving drunk. Because Beecher is a lawyer, the court decides to make an example of him and sends him to maximum security at Oswald Penitentiary. His journey through Oz is basically the rest of the series, and it's certainly no yellow brick road he follows. Everything that you could imagine happening in a prison setting happens, and probably a lot you wouldn't imagine. <br/><br/>He gets assigned to ""Em"" City (Emerald City), an experimental unit in Oz; the goal of Em City is to try a different living environment, one that might give the prisoners a chance at changing their lives and possibly rehabilitate them. Managed by a true prison reform zealot, Tim McManus, Em City is for many prisoners the only hope in their lives. The inmates of Em City are some of the most brutal offenders in the entire penitentiary - McManus insists that these are the prisoners to try to reach. McManus also picks newer prisoners, ones that don't have life sentences, to add to the mix and to give them a shot at rehabilitation. <br/><br/>Every episode has a storyteller - most of the time the storyteller is Augustus Hill, shot while killing a cop and now confined to a wheelchair. Because he is unable to be physically brutal anymore, because he is more imprisoned than even his fellow prisoners, Augustus is very insightful and is used to heighten and clarify themes for the audience.<br/><br/>The other inmates in Em City all have their own character development and story arcs - some are impressively vibrant but brief, others last for the whole series - but ultimately the writers always return to Beecher and his story. His friends (few), his enemies (many), his family, and his relationships with the prison staff.<br/><br/>Amid the worst that prison can dish out, the inmates struggle with the meaning of religion, with definitions of family, with the corruption of politics, with friendship, betrayal, and ultimately, survival. There are moments of sheer wanton destruction, unspeakable violence, shocking cruelty, and pure evil. It's prison! There is nothing glorified here; inmates do drugs to escape the horror of their realities, gangs murder each other over trivialities, inmates and guards commit rape just because they can. But how they manage to survive - and IF they manage to survive - keeps you watching.<br/><br/>Some key performances: The always perfect J.K. Simmons as Schillinger, the leader of the Aryans; Chris Meloni as Chris Keller (quite a different part than his character on L&amp;O: SVU!); Lee Tergesen as Beecher; Eamonn Walker as Said, the leader of the Muslims; Dean and Scott Winters (real-life brothers) as Ryan and Cyril O'Reilly; and Kirk Acevedo as Miguel Alvarez, a member of the Latinos. But honestly, the whole cast is excellent. Even most of the ""guest starring"" roles - new inmates who practically have an expiration date stamped on them - are good, and at least are pretty interesting.<br/><br/>It's coming out on DVD in dribs and drabs - rent it, borrow it, steal it, whatever. But watch it!",161 out of 175 found this helpful.,,20 July 2004
28,Oz, The most underrated show on tv,"On HBO, all the Emmy's for hard core drama go to THE SOPRANOS, and I dont' think that's bad. It is a great show. But Oz is better. It might well be the best thing on television. It doesn't get the press of the Sopranos. And the other people who watch HBO (those who don't like all the violence) whould much rather watch Ferris Beuller's wife in SEX AND THE CITY, which I will NEVER watch. Oz is amazing because almost every charachter in it's sea of people is in some way a terrible human being. But the magic of this show is that these terrible people become understandable. They do terrible things, but they are not all bad. Ryan O'Rielly, for example, is a cold-blooded killer. But when it comes to his brother and doctor Nathan, and more recently the priest he befriended, he is a warm and caring person who's pain you empathize with. Oz takes murderers, rapists, thieves, and even a rich lawyer who ran down a young girl in a drunken stuper, and makes them likeable and forgivable. That's incredible.  And this show is incredible. It goes off the air soon for good, and I wish it had gotten the respect it deserved.",45 out of 47 found this helpful.,,13 February 2003
